id,golden,label,confidence,url
13431,FALSE,Positive,0.6637,http://farm1.static.flickr.com/205/503055896_6cdf1b319d.jpg
13432,FALSE,Positive,0.6628,http://farm1.static.flickr.com/227/503094029_d00f176f57.jpg
13433,FALSE,Positive,1,http://farm4.static.flickr.com/3153/2322403218_1078e85f62.jpg
13434,FALSE,Positive,0.666,http://farm1.static.flickr.com/218/503093195_c8af68de99.jpg
13435,FALSE,Positive,1,http://farm4.static.flickr.com/3094/2617657649_042b33a0bd.jpg
13436,FALSE,Positive,1,http://farm4.static.flickr.com/3007/2584112232_bce5c3bc92.jpg
13437,FALSE,Highly positive,0.6578,http://farm1.static.flickr.com/194/503092785_330dd5cdbe.jpg
13438,FALSE,Positive,0.685,http://farm4.static.flickr.com/3127/2638473098_b3056547ca.jpg
13439,FALSE,Neutral,1,http://farm3.static.flickr.com/2158/2408898991_ac9c104d6a.jpg
13440,FALSE,Positive,1,http://farm4.static.flickr.com/3021/2694823715_8089cc8dd2.jpg
13441,FALSE,Positive,0.6716,http://farm1.static.flickr.com/103/250671004_052e8d8fee.jpg
13442,FALSE,Positive,0.6681,http://farm4.static.flickr.com/3255/2616497051_df0a027223.jpg
13443,FALSE,Positive,0.6699,http://farm3.static.flickr.com/2279/1799226746_ed124b3a6d.jpg
13444,FALSE,Positive,1,http://farm1.static.flickr.com/98/253629026_96a26e783e.jpg
13445,FALSE,Positive,1,http://farm2.static.flickr.com/1289/1472443871_0101840bc7.jpg
13446,FALSE,Highly positive,1,http://farm4.static.flickr.com/3021/2743757923_6643b3c0ba.jpg
13447,FALSE,Positive,1,http://farm4.static.flickr.com/3106/2633191902_6c995be726.jpg
13448,FALSE,Neutral,0.6797,http://farm1.static.flickr.com/199/470887607_c8d1881ba0.jpg
13449,FALSE,Neutral,0.3376,http://farm4.static.flickr.com/3107/2586817388_51e943c7c1.jpg
13450,FALSE,Positive,1,http://farm2.static.flickr.com/1292/1472435187_05950a76d5.jpg
13451,FALSE,Positive,1,http://farm2.static.flickr.com/1182/1472422789_395cc4a684.jpg
13452,FALSE,Positive,0.6646,http://farm3.static.flickr.com/2239/1733014951_b2f79eb3d2.jpg
13453,FALSE,Neutral,0.66,http://farm1.static.flickr.com/175/449638215_f838461487.jpg
13454,FALSE,Positive,1,http://farm4.static.flickr.com/3106/2631637371_412e2ab6bb.jpg
13455,FALSE,Neutral,0.6625,http://farm3.static.flickr.com/2340/2248145071_69a763b01c.jpg
13456,FALSE,Positive,0.6785,http://farm4.static.flickr.com/3087/2755949171_a9c407cd4a.jpg
13457,FALSE,Positive,0.6646,http://farm1.static.flickr.com/129/346642795_64ac26f42e.jpg
13458,FALSE,Positive,0.6666,http://farm3.static.flickr.com/2313/2053735394_431d99e024.jpg
13459,FALSE,Positive,0.6694,http://farm3.static.flickr.com/2079/2417369897_54aeab205c.jpg
13460,FALSE,Neutral,0.6628,http://farm4.static.flickr.com/3238/2432696301_f264950606.jpg
13461,FALSE,Positive,0.6699,http://farm1.static.flickr.com/112/300046730_8b892f8c39.jpg
13462,FALSE,Neutral,0.3416,http://farm2.static.flickr.com/1389/1253347870_ce5dda51e2.jpg
13463,FALSE,Negative,1,http://farm2.static.flickr.com/1240/838965464_e4d9a9793b.jpg
13464,FALSE,Neutral,0.6668,http://farm3.static.flickr.com/2359/2432587837_be5b46d758.jpg
13465,FALSE,Neutral,1,http://farm3.static.flickr.com/2044/2464947017_360f5668a7.jpg
13466,FALSE,Negative,0.6725,http://farm3.static.flickr.com/2043/2265942101_0506e3c842.jpg
13467,FALSE,Positive,0.6669,http://farm3.static.flickr.com/2415/2266732878_0017211a02.jpg
13468,FALSE,Negative,0.3354,http://farm3.static.flickr.com/2323/2265941633_0d5ccb27cf.jpg
13469,FALSE,Positive,0.6597,http://farm3.static.flickr.com/2164/2265943263_c8b1b18dee.jpg
13470,FALSE,Neutral,0.6633,http://farm1.static.flickr.com/110/300046242_e06edf4423.jpg
13471,FALSE,Negative,0.666,http://farm1.static.flickr.com/108/300046352_de7edce672.jpg
13472,FALSE,Positive,1,http://farm3.static.flickr.com/2241/2266726740_a7fb4e2991.jpg
13473,FALSE,Negative,0.6821,http://farm4.static.flickr.com/3292/2649573072_a2ed0e46a1.jpg
13474,FALSE,Positive,0.6681,http://farm4.static.flickr.com/3021/2649648072_a3eb2d83de.jpg
13475,FALSE,Highly negative,0.6695,http://farm4.static.flickr.com/3090/2631112490_3817167d26.jpg
13476,FALSE,Positive,1,http://farm2.static.flickr.com/1167/767850441_b163253456.jpg
13477,FALSE,Positive,0.6645,http://farm1.static.flickr.com/107/292022070_3a31091692.jpg
13478,FALSE,Neutral,1,http://farm1.static.flickr.com/39/91160704_1edcf6e9dd.jpg
13479,FALSE,Highly positive,0.6696,http://farm2.static.flickr.com/1394/1363684453_a71b02e8cb.jpg
13480,FALSE,Positive,0.669,http://farm2.static.flickr.com/1357/1071550749_6f386c1f95.jpg
13481,FALSE,Positive,0.6584,http://farm3.static.flickr.com/2374/2177121819_09a7483ed0.jpg
13482,FALSE,Positive,1,http://farm1.static.flickr.com/98/237351064_f369851608.jpg
13483,FALSE,Positive,1,http://farm1.static.flickr.com/121/266177905_c121af266a.jpg
13484,FALSE,Positive,0.66,http://farm3.static.flickr.com/2181/2452040120_c324233e99.jpg
13485,FALSE,Positive,0.336,http://farm2.static.flickr.com/1087/1418789154_8fbaa276fd.jpg
13486,FALSE,Negative,0.6669,http://farm1.static.flickr.com/38/84079876_9b60b69e30.jpg
13487,FALSE,Positive,0.6668,http://farm1.static.flickr.com/155/359423078_515ba16052.jpg
13488,FALSE,Positive,0.6623,http://farm1.static.flickr.com/64/354343727_91b8f42b4d.jpg
13489,FALSE,Positive,0.6927,http://farm3.static.flickr.com/2078/2109842223_168e4fcd8f.jpg
13490,FALSE,Positive,0.6571,http://farm4.static.flickr.com/3172/2736768978_8182bd0ec5.jpg
13491,FALSE,Positive,0.3355,http://farm2.static.flickr.com/1197/1098905649_ebb8ae2b79.jpg
13492,FALSE,Positive,1,http://farm3.static.flickr.com/2323/2055674902_53c455055c.jpg
13493,FALSE,Positive,1,http://farm4.static.flickr.com/3109/2680552148_4f823a3e1c.jpg
13494,FALSE,Positive,0.6663,http://farm1.static.flickr.com/26/64599383_7a286d5b9b.jpg
13495,FALSE,Neutral,0.6788,http://farm3.static.flickr.com/2145/2006867613_b93836c1ed.jpg
13496,FALSE,Positive,0.6728,http://farm3.static.flickr.com/2047/1619702895_9f43cbce59.jpg
13497,FALSE,Negative,0.3403,http://farm1.static.flickr.com/132/345851537_ac59ccb9d2.jpg
13498,FALSE,Negative,0.6756,http://farm4.static.flickr.com/3169/2282524448_157cb35e33.jpg
13499,FALSE,Neutral,0.6683,http://farm3.static.flickr.com/2314/2074908227_00550b9e83.jpg
13500,FALSE,Positive,0.6701,http://farm4.static.flickr.com/3030/2682978331_8c654b132c.jpg
13501,FALSE,Neutral,0.6646,http://farm1.static.flickr.com/222/481529726_3d5d97e477.jpg
13502,FALSE,Neutral,1,http://farm3.static.flickr.com/2412/1882122466_618c2b6841.jpg
13503,FALSE,Positive,0.6719,http://farm3.static.flickr.com/2236/2238376040_42cb183101.jpg
13504,FALSE,Neutral,1,http://farm1.static.flickr.com/157/365706144_04aba0e5a2.jpg
13505,FALSE,Neutral,0.6555,http://farm2.static.flickr.com/1230/1371732201_fd1824f53b.jpg
13506,FALSE,Positive,1,http://farm3.static.flickr.com/2386/1641852110_4bf3b84235.jpg
13507,FALSE,Negative,0.6719,http://farm2.static.flickr.com/1074/846451501_b04ce79ebb.jpg
13508,FALSE,Positive,1,http://farm4.static.flickr.com/3244/2648500038_b3d3f6d2c2.jpg
13509,FALSE,Neutral,0.6616,http://farm4.static.flickr.com/3292/2697894411_3e45e27cae.jpg
13510,FALSE,Positive,1,http://farm3.static.flickr.com/2255/2679731445_e4cb29c32c.jpg
13511,FALSE,Positive,0.6696,http://farm1.static.flickr.com/63/156220700_cd91acda5a.jpg
13512,FALSE,Positive,1,http://farm2.static.flickr.com/1125/1396699225_9ea0532c43.jpg
13513,FALSE,Positive,1,http://farm3.static.flickr.com/2376/2192998761_5204e5468d.jpg
13514,FALSE,Positive,0.6812,http://farm1.static.flickr.com/47/194816609_620422ea9a.jpg
13515,FALSE,Positive,1,http://farm1.static.flickr.com/190/456248764_f6a4ba4a60.jpg
13516,FALSE,Positive,1,http://farm3.static.flickr.com/2091/1746945500_57c86dd0a5.jpg
13517,FALSE,Positive,1,http://farm1.static.flickr.com/48/136170763_dc840ac4cc.jpg
13518,FALSE,Positive,1,http://farm1.static.flickr.com/238/459870602_b61c7b818f.jpg
13519,FALSE,Positive,1,http://farm3.static.flickr.com/2015/2118153038_c664fda1e3.jpg
13520,FALSE,Highly positive,0.6653,http://farm3.static.flickr.com/2063/1802463683_c920e7282a.jpg
13521,FALSE,Positive,0.675,http://farm1.static.flickr.com/159/330318643_7c9d36b728.jpg
13522,FALSE,Positive,0.6656,http://farm3.static.flickr.com/2397/2047169922_3348037d2d.jpg
13523,FALSE,Positive,0.6696,http://farm1.static.flickr.com/42/109433199_534ce79989.jpg
13524,FALSE,Neutral,0.6691,http://farm1.static.flickr.com/153/416516453_c67fc4ab61.jpg
13525,FALSE,Positive,0.6735,http://farm3.static.flickr.com/2400/2252333544_485c8fc5b1.jpg
13526,FALSE,Neutral,0.6681,http://farm2.static.flickr.com/1182/1400333959_f5a5e2434d.jpg
13527,FALSE,Positive,1,http://farm1.static.flickr.com/55/111602231_592ec7e7ba.jpg
13528,FALSE,Neutral,1,http://farm3.static.flickr.com/2262/2380042604_201e600170.jpg
13529,FALSE,Neutral,0.3343,http://farm1.static.flickr.com/188/389401241_114f566127.jpg
13530,FALSE,Neutral,1,http://farm1.static.flickr.com/39/113258509_badd557168.jpg
13531,FALSE,Positive,1,http://farm2.static.flickr.com/1430/1092129094_5a7dab8fd2.jpg
13532,FALSE,Positive,1,http://farm1.static.flickr.com/102/283730751_c816b94d2d.jpg
13533,FALSE,Positive,0.671,http://farm1.static.flickr.com/71/217877122_121ca9d351.jpg
13534,FALSE,Positive,0.6698,http://farm4.static.flickr.com/3094/2658845231_1cd03a3b98.jpg
13535,FALSE,Neutral,0.3377,http://farm4.static.flickr.com/3256/2557252869_8b21d581fe.jpg
13536,FALSE,Negative,0.6702,http://farm4.static.flickr.com/3040/2607602450_af41a7de1d.jpg
13537,FALSE,Positive,0.6644,http://farm1.static.flickr.com/62/203026193_8aa8704ab9.jpg
13538,FALSE,Negative,1,http://farm4.static.flickr.com/3257/2320522405_32ffc3dec4.jpg
13539,FALSE,Neutral,0.6615,http://farm1.static.flickr.com/28/54179401_c36e0c3eb4.jpg
13540,FALSE,Positive,1,http://farm1.static.flickr.com/28/61529738_e89dbb7ceb.jpg
13541,FALSE,Negative,1,http://farm4.static.flickr.com/3282/2721399559_e0d03fd2d1.jpg
13542,FALSE,Positive,0.6711,http://farm2.static.flickr.com/1048/869159543_b4a84391ea.jpg
13543,FALSE,Negative,0.6661,http://farm1.static.flickr.com/23/29355030_a19b88b538.jpg
13544,FALSE,Neutral,0.3344,http://farm3.static.flickr.com/2057/2277505925_4df4985e5c.jpg
13545,FALSE,Positive,0.3389,http://farm1.static.flickr.com/22/88311129_addd142614.jpg
13546,FALSE,Positive,0.6708,http://farm1.static.flickr.com/57/179594079_e98b0dcbd0.jpg
13547,FALSE,Positive,1,http://farm3.static.flickr.com/2106/2405617559_1138e4a0c8.jpg
13548,FALSE,Positive,1,http://farm3.static.flickr.com/2059/2371339918_057c1bcf38.jpg
13549,FALSE,Positive,0.6708,http://farm1.static.flickr.com/5/5165181_773ce5bdd8.jpg
13550,FALSE,Neutral,1,http://farm1.static.flickr.com/92/243008567_ab885ce94c.jpg
13551,FALSE,Neutral,1,http://farm3.static.flickr.com/2202/2252305836_f804411818.jpg
13552,FALSE,Positive,0.666,http://farm3.static.flickr.com/2341/2126018640_d37a2c3bd2.jpg
13553,FALSE,Neutral,1,http://farm4.static.flickr.com/3145/2588355863_40bda3f666.jpg
13554,FALSE,Positive,0.6737,http://farm1.static.flickr.com/21/24661417_c2b8253454.jpg
13555,FALSE,Positive,0.6668,http://farm2.static.flickr.com/1382/1329833524_70705a226d.jpg
13556,FALSE,Neutral,0.6577,http://farm1.static.flickr.com/135/352016307_7d32ceb63f.jpg
13557,FALSE,Neutral,1,http://farm1.static.flickr.com/26/90213623_03b498ea64.jpg
13558,FALSE,Positive,0.6642,http://farm2.static.flickr.com/1026/767653347_fbec27077d.jpg
13559,FALSE,Positive,0.6695,http://farm1.static.flickr.com/98/234042800_a2f5d47fee.jpg
13560,FALSE,Positive,1,http://farm1.static.flickr.com/72/160015546_7f1bf65470.jpg
13561,FALSE,Positive,1,http://farm1.static.flickr.com/98/382927222_6b669b0c84.jpg
13562,FALSE,Positive,0.3362,http://farm1.static.flickr.com/24/63553368_bb7a30ebc7.jpg
13563,FALSE,Positive,1,http://farm2.static.flickr.com/1227/586534488_ae3357a341.jpg
13564,FALSE,Positive,1,http://farm2.static.flickr.com/1323/1342675414_a94185909f.jpg
13565,FALSE,Positive,0.6801,http://farm4.static.flickr.com/3093/2341817760_983eca3d22.jpg
13566,FALSE,Positive,0.6695,http://farm3.static.flickr.com/2186/1581356788_35cf4798a5.jpg
13567,FALSE,Positive,0.6656,http://farm1.static.flickr.com/116/302704091_234f9f228f.jpg
13568,FALSE,Neutral,1,http://farm1.static.flickr.com/28/37366647_20f0de55be.jpg
13569,FALSE,Neutral,0.6599,http://farm4.static.flickr.com/3043/2420268623_3958487b17.jpg
13570,FALSE,Positive,0.3383,http://farm1.static.flickr.com/38/86472039_a52fa3e6c2.jpg
13571,FALSE,Positive,1,http://farm1.static.flickr.com/15/69327461_025ee432c0.jpg
13572,FALSE,Neutral,1,http://farm1.static.flickr.com/6/75296553_6dd85b0aa4.jpg
13573,FALSE,Neutral,0.6666,http://farm1.static.flickr.com/22/25407402_2ebb7ef8a5.jpg
13574,FALSE,Negative,0.6637,http://farm2.static.flickr.com/1120/1040789245_d23740028d.jpg
13575,FALSE,Positive,0.6712,http://farm3.static.flickr.com/2145/2075673249_ec9cfdf9f5.jpg
13576,FALSE,Positive,0.6674,http://farm4.static.flickr.com/3153/2707081450_3f1b3fc903.jpg
13577,FALSE,Positive,1,http://farm1.static.flickr.com/55/135647021_e5561b3f92.jpg
13578,FALSE,Neutral,0.6648,http://farm3.static.flickr.com/2224/2630564033_d1bb03c53e.jpg
13579,FALSE,Positive,0.6662,http://farm1.static.flickr.com/241/523451070_dfd5c23e89.jpg
13580,FALSE,Negative,0.673,http://farm3.static.flickr.com/2338/2226208049_f9f5a692a6.jpg
13581,FALSE,Positive,0.6698,http://farm1.static.flickr.com/103/307534324_17717cd952.jpg
13582,FALSE,Neutral,1,http://farm3.static.flickr.com/2365/2451971042_ff197e4566.jpg
13583,FALSE,Positive,0.6688,http://farm2.static.flickr.com/1004/801195775_6609522cc3.jpg
13584,FALSE,Positive,1,http://farm2.static.flickr.com/1184/1370596066_c008b59674.jpg
13585,FALSE,Neutral,0.6636,http://farm1.static.flickr.com/124/329220989_cff5495cb6.jpg
13586,FALSE,Highly positive,0.3365,http://farm3.static.flickr.com/2244/2178306585_28ca37a021.jpg
13587,FALSE,Positive,0.6689,http://farm1.static.flickr.com/190/510570980_35434dabc4.jpg
13588,FALSE,Negative,0.6688,http://farm4.static.flickr.com/3025/2400620658_3eca192b5e.jpg
13589,FALSE,Positive,1,http://farm2.static.flickr.com/1407/540791032_5bddb992f8.jpg
13590,FALSE,Positive,1,http://farm1.static.flickr.com/10/12944421_8795d22d42.jpg
13591,FALSE,Positive,0.6644,http://farm2.static.flickr.com/1359/543969640_e14bf7cbe1.jpg
13592,FALSE,Negative,0.6644,http://farm1.static.flickr.com/32/57043452_98563d0938.jpg
13593,FALSE,Positive,1,http://farm2.static.flickr.com/1229/1465914326_7c13034436.jpg
13594,FALSE,Neutral,0.6574,http://farm1.static.flickr.com/166/423460439_16397f322d.jpg
13595,FALSE,Positive,0.6651,http://farm3.static.flickr.com/2317/2058718467_3f9d1f6a46.jpg
13596,FALSE,Neutral,0.6655,http://farm2.static.flickr.com/1236/1220891613_da450caf28.jpg
13597,FALSE,Positive,0.6704,http://farm3.static.flickr.com/2315/2072086744_797a72bae2.jpg
13598,FALSE,Positive,1,http://farm3.static.flickr.com/2234/2095872538_4db1893376.jpg
13599,FALSE,Negative,0.6595,http://farm1.static.flickr.com/47/192651855_df49deb66c.jpg
13600,FALSE,Positive,0.6756,http://farm4.static.flickr.com/3188/2581061165_7ca2073f98.jpg
13601,FALSE,Neutral,0.3368,http://farm3.static.flickr.com/2213/2104077370_95209bc362.jpg
13602,FALSE,Positive,1,http://farm1.static.flickr.com/49/143710871_9867e212f1.jpg
13603,FALSE,Neutral,0.6663,http://farm3.static.flickr.com/2414/2537557613_854e4dc59d.jpg
13604,FALSE,Positive,1,http://farm1.static.flickr.com/62/162584343_fe0262e4b7.jpg
13605,FALSE,Negative,0.3363,http://farm2.static.flickr.com/1297/1161946585_8511066f1b.jpg
13606,FALSE,Negative,0.3373,http://farm1.static.flickr.com/36/104904263_fb6774a1d6.jpg
13607,FALSE,Neutral,1,http://farm3.static.flickr.com/2033/2258577712_008f0ccb3b.jpg
13608,FALSE,Positive,1,http://farm1.static.flickr.com/73/166581393_2b2e3e14f7.jpg
13609,FALSE,Positive,0.6667,http://farm2.static.flickr.com/1006/1390108697_c30b931d9a.jpg
13610,FALSE,Positive,0.6726,http://farm1.static.flickr.com/90/227083625_c36e7ab454.jpg
13611,FALSE,Positive,0.6633,http://farm3.static.flickr.com/2307/2126223984_cff3de9fb8.jpg
13612,FALSE,Positive,0.3384,http://farm4.static.flickr.com/3173/2541922545_7df4459967.jpg
13613,FALSE,Positive,0.6689,http://farm3.static.flickr.com/2054/2278149545_6cf3681e49.jpg
13614,FALSE,Positive,0.6616,http://farm3.static.flickr.com/2120/2271773676_8b6d6f1f4f.jpg
13615,FALSE,Positive,0.6663,http://farm1.static.flickr.com/19/161239911_6e7c72d7c4.jpg
13616,FALSE,Positive,0.6678,http://farm3.static.flickr.com/2288/2527964407_6a0be48c92.jpg
13617,FALSE,Neutral,0.6675,http://farm1.static.flickr.com/16/23086990_98e48215c8.jpg
13618,FALSE,Positive,0.6665,http://farm1.static.flickr.com/32/65979735_8c0d8efeb7.jpg
13619,FALSE,Positive,0.6655,http://farm1.static.flickr.com/61/181739486_87b297fa50.jpg
13620,FALSE,Positive,1,http://farm4.static.flickr.com/3177/2477749601_b72e696ec5.jpg
13621,FALSE,Positive,1,http://farm3.static.flickr.com/2378/2105145901_3e4dd9640e.jpg
13622,FALSE,Neutral,1,http://farm3.static.flickr.com/2041/2346996694_ae3baea399.jpg
13623,FALSE,Negative,0.6654,http://farm1.static.flickr.com/155/422300128_3b69dee5ea.jpg
13624,FALSE,Positive,0.6745,http://farm1.static.flickr.com/25/49182533_ef4e435706.jpg
13625,FALSE,Positive,0.6624,http://farm1.static.flickr.com/228/482597157_e19ddf9f7c.jpg
13626,FALSE,Positive,1,http://farm3.static.flickr.com/2091/1523875953_313e17f9e3.jpg
13627,FALSE,Positive,0.6666,http://farm3.static.flickr.com/2388/2249772509_b8b29d55e0.jpg
13628,FALSE,Positive,1,http://farm1.static.flickr.com/56/166581392_80bce44067.jpg
13629,FALSE,Positive,1,http://farm2.static.flickr.com/1203/701783392_b471303292.jpg
13630,FALSE,Neutral,1,http://farm1.static.flickr.com/91/268762473_be2671f5d2.jpg
13631,FALSE,Positive,1,http://farm4.static.flickr.com/3156/2531974106_28e4727f12.jpg
13632,FALSE,Neutral,1,http://farm4.static.flickr.com/3170/2329470958_a60b58acb9.jpg
13633,FALSE,Negative,0.6772,http://farm1.static.flickr.com/27/40440117_4521374442.jpg
13634,FALSE,Positive,0.6739,http://farm3.static.flickr.com/2279/2385504266_5324d6ddc1.jpg
13635,FALSE,Positive,0.6711,http://farm1.static.flickr.com/13/19239991_1df5274bd5.jpg
13636,FALSE,Neutral,1,http://farm2.static.flickr.com/1256/690407415_72dc1e7a9c.jpg
13637,FALSE,Positive,1,http://farm1.static.flickr.com/56/139921261_05fdb67137.jpg
13638,FALSE,Positive,1,http://farm3.static.flickr.com/2064/2403278891_90b622d946.jpg
13639,FALSE,Highly positive,0.6494,http://farm1.static.flickr.com/23/26409300_0c63d3691c.jpg
13640,FALSE,Neutral,0.6666,http://farm1.static.flickr.com/8/8104554_459caca83f.jpg
13641,FALSE,Positive,0.6679,http://farm3.static.flickr.com/2261/1586900215_f215a5dc78.jpg
13642,FALSE,Positive,0.6626,http://farm3.static.flickr.com/2391/1848857561_78c953bac5.jpg
13643,FALSE,Neutral,1,http://farm3.static.flickr.com/2216/2350189618_394c934680.jpg
13644,FALSE,Positive,0.6686,http://farm4.static.flickr.com/3146/2367218015_2211555bbe.jpg
13645,FALSE,Positive,0.6728,http://farm2.static.flickr.com/1195/568603784_d81095d2e2.jpg
13646,FALSE,Neutral,0.6551,http://farm3.static.flickr.com/2215/2252973225_6f6cf264a5.jpg
13647,FALSE,Positive,0.6739,http://farm3.static.flickr.com/2057/1671742250_14464a8db4.jpg
13648,FALSE,Neutral,1,http://farm1.static.flickr.com/142/394996040_43f30633c0.jpg
13649,FALSE,Positive,0.6724,http://farm3.static.flickr.com/2388/2271507475_2e8f59c68d.jpg
13650,FALSE,Positive,0.6646,http://farm1.static.flickr.com/55/118163923_13e76d3a3e.jpg
13651,FALSE,Neutral,1,http://farm3.static.flickr.com/2022/2345282863_8184e74812.jpg
13652,FALSE,Positive,0.6676,http://farm3.static.flickr.com/2329/2224398572_9e6f9a39ee.jpg
13653,FALSE,Neutral,1,http://farm1.static.flickr.com/196/494450831_e1f0ece7fe.jpg
13654,FALSE,Positive,1,http://farm1.static.flickr.com/49/147963465_461a5ffb27.jpg
13655,FALSE,Positive,1,http://farm1.static.flickr.com/96/222610316_28838c3ed2.jpg
13656,FALSE,Positive,1,http://farm2.static.flickr.com/1172/1062851195_a18613b07e.jpg
13657,FALSE,Positive,0.6689,http://farm3.static.flickr.com/2099/1631432475_b34c45209c.jpg
13658,FALSE,Positive,1,http://farm3.static.flickr.com/2150/2051192317_b269b988c9.jpg
13659,FALSE,Positive,0.6627,http://farm1.static.flickr.com/95/261056533_c5457b0daf.jpg
13660,FALSE,Neutral,0.6698,http://farm3.static.flickr.com/2038/2274485806_89571c1401.jpg
13661,FALSE,Positive,0.6709,http://farm4.static.flickr.com/3192/2361892302_d30b92f6c6.jpg
13662,FALSE,Positive,1,http://farm3.static.flickr.com/2390/2530848202_2e71959a3c.jpg
13663,FALSE,Positive,1,http://farm3.static.flickr.com/2250/2231480525_fd4002c0aa.jpg
13664,FALSE,Positive,1,http://farm3.static.flickr.com/2106/2279828190_425f656884.jpg
13665,FALSE,Neutral,0.6868,http://farm4.static.flickr.com/3007/2652277288_4bbfbc24c9.jpg
13666,FALSE,Positive,1,http://farm3.static.flickr.com/2282/2242167238_c5558b69b0.jpg
13667,FALSE,Neutral,1,http://farm3.static.flickr.com/2081/2355818915_b1f958bb83.jpg
13668,FALSE,Positive,0.6682,http://farm1.static.flickr.com/250/455787488_b29e6b701d.jpg
13669,FALSE,Positive,0.6636,http://farm2.static.flickr.com/1377/844280758_2b8de7d49f.jpg
13670,FALSE,Positive,0.6647,http://farm3.static.flickr.com/2080/1700745431_368fd3cf3b.jpg
13671,FALSE,Negative,0.3342,http://farm2.static.flickr.com/1170/838355512_d969b2ca07.jpg
13672,FALSE,Positive,0.6659,http://farm4.static.flickr.com/3051/2469236122_2b8c5b2e6d.jpg
13673,FALSE,Positive,1,http://farm1.static.flickr.com/109/368542033_b6af25d16b.jpg
13674,FALSE,Positive,0.667,http://farm1.static.flickr.com/112/271072745_df024d933e.jpg
13675,FALSE,Neutral,0.6613,http://farm1.static.flickr.com/47/137793023_9488debc83.jpg
13676,FALSE,Positive,1,http://farm4.static.flickr.com/3263/2385150326_e8e3c7c97f.jpg
13677,FALSE,Positive,0.6843,http://farm4.static.flickr.com/3111/2302462225_9899fd6920.jpg
13678,FALSE,Neutral,1,http://farm3.static.flickr.com/2324/2244352126_d5419b9cd0.jpg
13679,FALSE,Neutral,1,http://farm2.static.flickr.com/1110/1126868325_ea575aad33.jpg
13680,FALSE,Negative,0.6676,http://farm1.static.flickr.com/140/327806585_295c24a75c.jpg
13681,FALSE,Positive,1,http://farm1.static.flickr.com/74/231068311_9717c183aa.jpg
13682,FALSE,Positive,0.6612,http://farm3.static.flickr.com/2029/2105536568_36fb027492.jpg
13683,FALSE,Positive,0.6723,http://farm3.static.flickr.com/2252/2123797829_522b09f04b.jpg
13684,FALSE,Neutral,1,http://farm3.static.flickr.com/2353/2564785540_b54a59b344.jpg
13685,FALSE,Positive,0.6978,http://farm3.static.flickr.com/2227/2553386922_6168a5a34d.jpg
13686,FALSE,Neutral,1,http://farm3.static.flickr.com/2278/2463804967_75206c2d7e.jpg
13687,FALSE,Positive,0.6676,http://farm1.static.flickr.com/39/103405976_0f89ac9f49.jpg
13688,FALSE,Positive,0.6631,http://farm3.static.flickr.com/2185/2241916994_b9d40034d4.jpg
13689,FALSE,Negative,0.3395,http://farm1.static.flickr.com/56/139844966_c35579bfee.jpg
13690,FALSE,Negative,0.6564,http://farm1.static.flickr.com/31/41767944_68ca76a150.jpg
13691,FALSE,Highly positive,0.6652,http://farm2.static.flickr.com/1225/1181461045_93b8d5210a.jpg
13692,FALSE,Negative,0.6644,http://farm3.static.flickr.com/2124/2399830943_a50c0a6531.jpg
13693,FALSE,Negative,0.6638,http://farm1.static.flickr.com/13/17633824_dbbd34c0de.jpg
13694,FALSE,Positive,1,http://farm1.static.flickr.com/27/48774280_32915429f7.jpg
13695,FALSE,Positive,0.6728,http://farm1.static.flickr.com/53/121187468_caa400048a.jpg
13696,FALSE,Positive,1,http://farm3.static.flickr.com/2173/2506188259_3f55510964.jpg
13697,FALSE,Positive,1,http://farm3.static.flickr.com/2319/2225671618_6dd315da0e.jpg
13698,FALSE,Positive,0.6666,http://farm2.static.flickr.com/1296/1184463003_346ece032c.jpg
13699,FALSE,Highly positive,0.3359,http://farm1.static.flickr.com/200/509447277_37c0f865fb.jpg
13700,FALSE,Positive,0.6643,http://farm1.static.flickr.com/170/473425288_9135db593f.jpg
13701,FALSE,Positive,1,http://farm1.static.flickr.com/67/156397505_53c289bb36.jpg
13702,FALSE,Neutral,0.6644,http://farm1.static.flickr.com/31/99368034_3de1d75fec.jpg
13703,FALSE,Positive,1,http://farm3.static.flickr.com/2001/2397191169_b2248a15f6.jpg
13704,FALSE,Highly positive,0.6622,http://farm4.static.flickr.com/3163/2409080365_20eab906e0.jpg
13705,FALSE,Positive,1,http://farm1.static.flickr.com/166/417686946_adb4507610.jpg
13706,FALSE,Positive,1,http://farm3.static.flickr.com/2087/1806279808_52d52f1ed2.jpg
13707,FALSE,Positive,0.6639,http://farm1.static.flickr.com/226/502019548_3f6aaa1a1c.jpg
13708,FALSE,Positive,0.6607,http://farm1.static.flickr.com/49/133056570_55ecc83536.jpg
13709,FALSE,Highly positive,0.6656,http://farm1.static.flickr.com/234/526075645_ef5bdaecd1.jpg
13710,FALSE,Positive,1,http://farm1.static.flickr.com/178/387255167_450c1deae8.jpg
13711,FALSE,Positive,0.672,http://farm1.static.flickr.com/100/302730070_af00d6a360.jpg
13712,FALSE,Neutral,0.6674,http://farm3.static.flickr.com/2254/2080390978_be799036c8.jpg
13713,FALSE,Positive,0.6714,http://farm3.static.flickr.com/2416/2051790689_5c5c56e9ab.jpg
13714,FALSE,Neutral,1,http://farm4.static.flickr.com/3075/2550829696_1405e55911.jpg
